siteID,country,species,commonName,category
333,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
333,Germany,Vegetables,Vegetables,Forbs
333,Germany,Prunus avium,Wild Cherry,Trees
334,Germany,Malus domestica,Apple,Trees
334,Germany,Juglans nigra,Black Walnut,Trees
334,Germany,Corylus avellana,European Hazel,Shrubs
334,Germany,Pyrus communis,Pear,Trees
334,Germany,Populus spp.,Poplar,Trees
334,Germany,Poultry,Poultry,Animals
334,Germany,Castanea sativa,Sweet Chestnut,Trees
334,Germany,Salix spp.,Willow,Trees
335,Germany,Juglans nigra,Black Walnut,Trees
335,Germany,Field grass,Field grass,Forbs
335,Germany,Populus spp.,Poplar,Trees
335,Germany,Poultry,Poultry,Animals
336,Germany,Juglans nigra,Black Walnut,Trees
336,Germany,Corn,Corn,Forbs
336,Germany,Field grass,Field grass,Forbs
336,Germany,Grain peas,Grain peas,Forbs
336,Germany,Zea mays,Maize,Forbs
336,Germany,Solanum tuberosum,Potatoes,Forbs
336,Germany,Poultry,Poultry,Animals
336,Germany,Secale cereale,Rye,Forbs
336,Germany,Vegetables,Vegetables,Forbs
7,UK,Triticum spp.,Wheat (general),Forbs
337,Germany,Corn,Corn,Forbs
337,Germany,Zea mays,Maize,Forbs
337,Germany,Populus spp.,Poplar,Trees
337,Germany,Poultry,Poultry,Animals
274,Germany,Sorbus torminalis,Wild Service Tree,Trees
338,Germany,Juglans nigra,Black Walnut,Trees
338,Germany,Field grass,Field grass,Forbs
338,Germany,Poultry,Poultry,Animals
338,Germany,Castanea sativa,Sweet Chestnut,Trees
338,Germany,Vegetables,Vegetables,Forbs
201,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
339,Germany,Betula spp.,Birch,Trees
339,Germany,Juglans nigra,Black Walnut,Trees
339,Germany,Cornus mas,Cornelian Cherry,Shrubs
339,Germany,Rosa canina,Dog Rose,Shrubs
339,Germany,Acer spp.,Maple,Trees
339,Germany,Pyrus communis,Pear,Trees
339,Germany,Populus spp.,Poplar,Trees
339,Germany,Poultry,Poultry,Animals
339,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
340,Germany,Cattle,Cattle,Animals
340,Germany,Populus spp.,Poplar,Trees
340,Germany,Poultry,Poultry,Animals
211,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
341,Germany,Medicago sativa,Alfalfa,Forbs
341,Germany,Robinia pseudoacacia,Black Locust,Trees
341,Germany,Cattle,Cattle,Animals
341,Germany,Corn,Corn,Forbs
341,Germany,Sambucus nigra,Elder,Shrubs
341,Germany,Zea mays,Maize,Forbs
341,Germany,Acer spp.,Maple,Trees
341,Germany,Avena sativa,Oats,Forbs
341,Germany,Pyrus communis,Pear,Trees
341,Germany,Populus spp.,Poplar,Trees
341,Germany,Poultry,Poultry,Animals
341,Germany,Secale cereale,Rye,Forbs
341,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
341,Germany,Castanea sativa,Sweet Chestnut,Trees
13,Greece,Triticum spp.,Wheat (general),Forbs
341,Germany,Salix spp.,Willow,Trees
342,Germany,Malus domestica,Apple,Trees
342,Germany,Barley,Barley,Forbs
342,Germany,Rubus fruticosus,Blackberry,Shrubs
342,Germany,Sambucus nigra,Elder,Shrubs
342,Germany,Grain peas,Grain peas,Forbs
342,Germany,Crataegus spp.,Hawthorn,Shrubs
342,Germany,Avena sativa,Oats,Forbs
342,Germany,Pyrus communis,Pear,Trees
342,Germany,Prunus domestica,Plum,Trees
342,Germany,Populus spp.,Poplar,Trees
342,Germany,Solanum tuberosum,Potatoes,Forbs
342,Germany,Poultry,Poultry,Animals
342,Germany,Rubus idaeus,Raspberry,Shrubs
342,Germany,Secale cereale,Rye,Forbs
342,Germany,Vegetables,Vegetables,Forbs
15,Greece,Triticum spp.,Wheat (general),Forbs
342,Germany,Prunus avium,Wild Cherry,Trees
343,Germany,Malus domestica,Apple,Trees
343,Germany,Cornus mas,Cornelian Cherry,Shrubs
343,Germany,Corylus avellana,European Hazel,Shrubs
343,Germany,Prunus domestica,Plum,Trees
343,Germany,Poultry,Poultry,Animals
288,Germany,Sorbus torminalis,Wild Service Tree,Trees
343,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
344,Germany,Corn,Corn,Forbs
344,Germany,Zea mays,Maize,Forbs
344,Germany,Populus spp.,Poplar,Trees
344,Germany,Poultry,Poultry,Animals
289,Germany,Sorbus torminalis,Wild Service Tree,Trees
345,Germany,Malus domestica,Apple,Trees
345,Germany,Cornus mas,Cornelian Cherry,Shrubs
345,Germany,Corylus avellana,European Hazel,Shrubs
345,Germany,Prunus domestica,Plum,Trees
345,Germany,Poultry,Poultry,Animals
290,Germany,Sorbus torminalis,Wild Service Tree,Trees
345,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
346,Germany,Malus domestica,Apple,Trees
346,Germany,Goats,Goats,Animals
346,Germany,Poultry,Poultry,Animals
346,Germany,Sorbus aucuparia,Rowan,Trees
307,UK,Sorbus torminalis,Wild Service Tree,Trees
346,Germany,Sheep,Sheep,Animals
346,Germany,Castanea sativa,Sweet Chestnut,Trees
346,Germany,Vegetables,Vegetables,Forbs
337,Germany,Sorbus torminalis,Wild Service Tree,Trees
347,Germany,Malus domestica,Apple,Trees
347,Germany,Corylus avellana,European Hazel,Shrubs
347,Germany,Carpinus betulus,European Hornbeam,Trees
347,Germany,Goats,Goats,Animals
347,Germany,Pyrus communis,Pear,Trees
347,Germany,Prunus domestica,Plum,Trees
347,Germany,Solanum tuberosum,Potatoes,Forbs
347,Germany,Sheep,Sheep,Animals
347,Germany,Vegetables,Vegetables,Forbs
348,Germany,Cornus spp.,Dogwood,Shrubs
348,Germany,Sambucus nigra,Elder,Shrubs
348,Germany,Malus sylvestris,European Crab Apple,Trees
348,Germany,Malus sylvestris,European Crab Apple,Trees
348,Germany,Corylus avellana,European Hazel,Shrubs
348,Germany,Corylus avellana,European Hazel,Shrubs
348,Germany,Carpinus betulus,European Hornbeam,Trees
348,Germany,Carpinus betulus,European Hornbeam,Trees
348,Germany,Lonicera xylosteum,Fly Honeysuckle,Shrubs
348,Germany,Goats,Goats,Animals
348,Germany,Crataegus spp.,Hawthorn,Shrubs
348,Germany,Pyrus communis,Pear,Trees
348,Germany,Pyrus communis,Pear,Trees
348,Germany,Pyrus communis,Pear,Trees
348,Germany,Pyrus communis,Pear,Trees
348,Germany,Poultry,Poultry,Animals
348,Germany,Sheep,Sheep,Animals
348,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
348,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
348,Germany,Vegetables,Vegetables,Forbs
344,Germany,Sorbus torminalis,Wild Service Tree,Trees
346,Germany,Sorbus torminalis,Wild Service Tree,Trees
348,Germany,Salix spp.,Willow,Trees
348,Germany,Salix spp.,Willow,Trees
225,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
349,Germany,Barley,Barley,Forbs
349,Germany,Betula spp.,Birch,Trees
349,Germany,Robinia pseudoacacia,Black Locust,Trees
349,Germany,Juglans nigra,Black Walnut,Trees
349,Germany,Cattle,Cattle,Animals
349,Germany,Acer spp.,Maple,Trees
349,Germany,Pyrus communis,Pear,Trees
349,Germany,Populus spp.,Poplar,Trees
349,Germany,Poultry,Poultry,Animals
349,Germany,Sorbus aucuparia,Rowan,Trees
349,Germany,Secale cereale,Rye,Forbs
19,UK,Triticum spp.,Wheat (general),Forbs
349,Germany,Salix spp.,Willow,Trees
231,Italy,Frangula alnus,Alder Buckthorn,Trees
250,Germany,Frangula alnus,Alder Buckthorn,Shrubs
350,Germany,Prunus padus,Bird Cherry,Trees
350,Germany,Juglans nigra,Black Walnut,Trees
350,Germany,Rubus fruticosus,Blackberry,Shrubs
350,Germany,Prunus spinosa,Blackthorn,Shrubs
350,Germany,Cornus mas,Cornelian Cherry,Shrubs
350,Germany,Rosa canina,Dog Rose,Shrubs
350,Germany,Cornus spp.,Dogwood,Shrubs
350,Germany,Sambucus nigra,Elder,Shrubs
350,Germany,Malus sylvestris,European Crab Apple,Trees
350,Germany,Corylus avellana,European Hazel,Shrubs
350,Germany,Carpinus betulus,European Hornbeam,Trees
350,Germany,Lonicera xylosteum,Fly Honeysuckle,Shrubs
350,Germany,Crataegus spp.,Hawthorn,Shrubs
350,Germany,Quercus spp.,Oak,Trees
350,Germany,Pyrus communis,Pear,Trees
350,Germany,Pyrus communis,Pear,Trees
350,Germany,Prunus domestica,Plum,Trees
350,Germany,Rubus idaeus,Raspberry,Shrubs
350,Germany,Sorbus aucuparia,Rowan,Trees
350,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
348,Germany,Sorbus torminalis,Wild Service Tree,Trees
350,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
350,Germany,Castanea sativa,Sweet Chestnut,Trees
350,Germany,Sorbus aria,Whitebeam,Trees
348,Germany,Sorbus torminalis,Wild Service Tree,Trees
350,Germany,Salix spp.,Willow,Trees
351,Germany,Juglans nigra,Black Walnut,Trees
351,Germany,Malus sylvestris,European Crab Apple,Trees
351,Germany,Goats,Goats,Animals
351,Germany,Pyrus communis,Pear,Trees
351,Germany,Populus spp.,Poplar,Trees
351,Germany,Sheep,Sheep,Animals
350,Germany,Sorbus torminalis,Wild Service Tree,Trees
297,Germany,Frangula alnus,Alder Buckthorn,Shrubs
352,Germany,Robinia pseudoacacia,Black Locust,Trees
352,Germany,Juglans nigra,Black Walnut,Trees
352,Germany,Cattle,Cattle,Animals
352,Germany,Cornus mas,Cornelian Cherry,Shrubs
352,Germany,Carpinus betulus,European Hornbeam,Trees
352,Germany,Acer spp.,Maple,Trees
352,Germany,Populus spp.,Poplar,Trees
352,Germany,Poultry,Poultry,Animals
352,Germany,Sorbus aucuparia,Rowan,Trees
352,Germany,Hippophae rhamnoides,Sea-buckthorn,Shrubs
351,Germany,Sorbus torminalis,Wild Service Tree,Trees
352,Germany,Sorbus torminalis,Wild Service Tree,Trees
352,Germany,Salix spp.,Willow,Trees
353,Germany,Medicago sativa,Alfalfa,Forbs
353,Germany,Barley,Barley,Forbs
353,Germany,Cattle,Cattle,Animals
353,Germany,Field grass,Field grass,Forbs
353,Germany,Grain peas,Grain peas,Forbs
353,Germany,Avena sativa,Oats,Forbs
353,Germany,Populus spp.,Poplar,Trees
20,Germany,Triticum spp.,Wheat (general),Forbs
317,Belgium,Frangula alnus,Alder Buckthorn,Shrubs
354,Germany,Cattle,Cattle,Animals
354,Germany,Populus spp.,Poplar,Trees
354,Germany,Poultry,Poultry,Animals
354,Germany,Salix spp.,Willow,Trees
355,Germany,Rubus fruticosus,Blackberry,Shrubs
355,Germany,Sambucus nigra,Elder,Shrubs
355,Germany,Quercus spp.,Oak,Trees
355,Germany,Pigs,Pigs,Animals
355,Germany,Sorbus aucuparia,Rowan,Trees
356,Germany,Juglans nigra,Black Walnut,Trees
356,Germany,Cattle,Cattle,Animals
356,Germany,Corylus avellana,European Hazel,Shrubs
356,Germany,Goats,Goats,Animals
356,Germany,Pigs,Pigs,Animals
356,Germany,Solanum tuberosum,Potatoes,Forbs
356,Germany,Sheep,Sheep,Animals
356,Germany,Amelanchier lamarckii,Snowy Mespilus,Shrubs
356,Germany,Castanea sativa,Sweet Chestnut,Trees
331,Germany,Frangula alnus,Alder Buckthorn,Shrubs
357,Germany,Betula spp.,Birch,Trees
357,Germany,Juglans nigra,Black Walnut,Trees
357,Germany,Cattle,Cattle,Animals
357,Germany,Cornus spp.,Dogwood,Shrubs
357,Germany,Sambucus nigra,Elder,Shrubs
357,Germany,Carpinus betulus,European Hornbeam,Trees
357,Germany,Crataegus spp.,Hawthorn,Shrubs
357,Germany,Avena sativa,Oats,Forbs
357,Germany,Pyrus communis,Pear,Trees
357,Germany,Populus spp.,Poplar,Trees
357,Germany,Poultry,Poultry,Animals
357,Germany,Secale cereale,Rye,Forbs
21,Italy,Triticum spp.,Wheat (general),Forbs
357,Germany,Sorbus aria,Whitebeam,Trees
357,Germany,Salix spp.,Willow,Trees
350,Germany,Frangula alnus,Alder Buckthorn,Shrubs
358,Germany,Betula spp.,Birch,Trees
358,Germany,Juglans nigra,Black Walnut,Trees
358,Germany,Cattle,Cattle,Animals
358,Germany,Cornus spp.,Dogwood,Shrubs
358,Germany,Sambucus nigra,Elder,Shrubs
358,Germany,Ulmus spp.,Elm,Trees
358,Germany,Corylus avellana,European Hazel,Shrubs
358,Germany,Crataegus spp.,Hawthorn,Shrubs
358,Germany,Acer spp.,Maple,Trees
358,Germany,Avena sativa,Oats,Forbs
358,Germany,Pyrus communis,Pear,Trees
358,Germany,Populus spp.,Poplar,Trees
358,Germany,Poultry,Poultry,Animals
358,Germany,Secale cereale,Rye,Forbs
22,Greece,Triticum spp.,Wheat (general),Forbs
358,Germany,Prunus avium,Wild Cherry,Trees
,,,,
